Time,Source,Destination,Protocol,Length,Info
133.2825,104.122.75.227,192.168.137.147,TCP,394,"[TCP Spurious Retransmission] 443  >  57247 [PSH, ACK] Seq=2963 Ack=582 Win=16768 Len=340"
201.052317,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:b1::b536:a098,TCP,74,60973  >  443 [ACK] Seq=7642 Ack=2832231 Win=1059840 Len=0
2448.727015,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=251379206 Ack=419338 Win=1117952 Len=1440 [TCP segment of a reassembled PDU]
1975.019529,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,"443  >  61093 [PSH, ACK] Seq=175614630 Ack=293974 Win=804864 Len=1440 [TCP segment of a reassembled PDU]"
1676.64115,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=134333392 Ack=222232 Win=626176 Len=1440 [TCP segment of a reassembled PDU]
1461.215822,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=166263 Ack=100910331 Win=264960 Len=0
1744.215325,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=144137594 Ack=240188 Win=670976 Len=1440 [TCP segment of a reassembled PDU]
1712.623822,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=139586790 Ack=231210 Win=647936 Len=1440 [TCP segment of a reassembled PDU]
689.867826,184.28.11.156,192.168.137.147,TCP,1490,"443  >  57362 [PSH, ACK] Seq=23152 Ack=498 Win=16768 Len=1436 [TCP segment of a reassembled PDU]"
1730.823453,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=237923 Ack=143314608 Win=264960 Len=0
1012.659605,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=30736005 Ack=54296 Win=205056 Len=1440 [TCP segment of a reassembled PDU]
858.383829,192.168.137.147,13.107.237.41,TCP,54,57446  >  443 [ACK] Seq=1044 Ack=774 Win=261120 Len=0
1177.951299,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=57630318 Ack=94602 Win=307200 Len=1440 [TCP segment of a reassembled PDU]
2382.03175,31.3.152.121,192.168.137.147,TCP,54,443  >  57569 [ACK] Seq=6546 Ack=2133 Win=16768 Len=0
954.401414,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=38626 Ack=22373609 Win=264960 Len=0
1504.828139,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=107433991 Ack=177424 Win=516096 Len=1440 [TCP segment of a reassembled PDU]
287.337037,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61028 [ACK] Seq=11106411 Ack=27280 Win=133120 Len=1440 [TCP segment of a reassembled PDU]
196.328787,2600:1419:8400::684b:ab48,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,"443  >  60968 [PSH, ACK] Seq=1441 Ack=518 Win=64384 Len=1440 [TCP segment of a reassembled PDU]"
71.445738,127.0.0.1,127.0.0.1,TCP,44,21  >  63610 [ACK] Seq=14472 Ack=2850 Win=8424 Len=0
153.152703,192.168.18.46,34.199.93.197,TCP,66,59704  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
2149.978607,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=340965 Ack=203618988 Win=529920 Len=0
15.742062,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:b1::b536:a098,TCP,74,60718  >  443 [ACK] Seq=4530 Ack=88291 Win=132352 Len=0
1770.982705,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=246901 Ack=149015593 Win=264960 Len=0
1664.171186,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,"443  >  61093 [PSH, ACK] Seq=131881777 Ack=217784 Win=615936 Len=1440 [TCP segment of a reassembled PDU]"
2429.609486,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=246322754 Ack=412625 Win=1102080 Len=1440 [TCP segment of a reassembled PDU]
1047.758718,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,"443  >  61093 [PSH, ACK] Seq=37531562 Ack=63262 Win=228096 Len=1440 [TCP segment of a reassembled PDU]"
384.64275,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61028  >  443 [ACK] Seq=33984 Ack=15154560 Win=529920 Len=0
13.169328,192.168.20.26,20.189.173.13,TCP,54,60682  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0
1871.998443,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=269305 Ack=161399455 Win=264960 Len=0
1177.520451,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=94602 Ack=55962798 Win=264960 Len=0
1631.715564,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2a04:4e42:49::347,TCP,74,61284  >  443 [ACK] Seq=8861 Ack=1806528 Win=132352 Len=0
2570.238562,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=271423756 Ack=455167 Win=1207296 Len=1440 [TCP segment of a reassembled PDU]
2384.658981,192.168.137.147,20.60.224.129,TCP,1514,57588  >  443 [ACK] Seq=171145 Ack=7554 Win=131072 Len=1460 [TCP segment of a reassembled PDU]
1393.725329,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,"443  >  61093 [PSH, ACK] Seq=91572439 Ack=150499 Win=446976 Len=1440 [TCP segment of a reassembled PDU]"
1904.241027,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=167727368 Ack=280466 Win=770304 Len=1440 [TCP segment of a reassembled PDU]
17.359375,81.131.67.131,211.28.6.30,TCP,54,2769  >  6348 [ACK] Seq=1 Ack=14337 Win=7736 Len=0
1847.976677,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=157376167 Ack=262592 Win=724224 Len=1440 [TCP segment of a reassembled PDU]
310.201211,52.109.108.96,192.168.18.46,TCP,1466,443  >  60680 [ACK] Seq=386327 Ack=34885 Win=525056 Len=1412 [TCP segment of a reassembled PDU]
1904.254496,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=167790728 Ack=280466 Win=770304 Len=1440 [TCP segment of a reassembled PDU]
990.43522,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,"443  >  61093 [PSH, ACK] Seq=27004963 Ack=47592 Win=187648 Len=1440 [TCP segment of a reassembled PDU]"
447.820113,192.168.18.1,192.168.18.46,TCP,54,"53  >  62171 [FIN, ACK] Seq=877 Ack=32 Win=14600 Len=0"
1032.051621,66.110.49.114,192.168.20.26,TCP,60,443  >  61077 [ACK] Seq=454818 Ack=591629 Win=65535 Len=0
2627.173488,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=479754 Ack=287237079 Win=529920 Len=0
2309.505209,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=226351195 Ack=378978 Win=1018368 Len=1440 [TCP segment of a reassembled PDU]
