Time,Source,Destination,Protocol,Length,Info
148.854071,192.168.137.147,239.255.255.250,UDP,666,55472  >  3702 Len=624
5.274212,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
35.610352,81.131.67.131,82.171.96.179,UDP,61,41730  >  6346 Len=19
564.709113,192.168.137.1,255.255.255.255,UDP,56,54914  >  3289 Len=14
19.125977,62.194.192.129,81.131.67.131,UDP,50,6346  >  41730 Len=8
35.563477,81.131.67.131,84.156.173.210,UDP,61,41730  >  6346 Len=19
95.641612,192.168.137.147,239.255.255.250,UDP,666,53615  >  3702 Len=624
16.485352,81.131.67.131,83.237.103.61,UDP,61,41730  >  6346 Len=19
23.876953,81.131.67.131,81.106.187.198,UDP,61,41730  >  6346 Len=19
20.422852,81.131.67.131,83.116.155.57,UDP,61,41730  >  6346 Len=19
5.046875,81.131.67.131,80.171.9.79,UDP,61,41730  >  6346 Len=19
37.767578,81.131.67.131,24.11.146.28,UDP,54,41730  >  17342 Len=12
23.329102,81.131.67.131,84.84.15.199,UDP,518,41730  >  15492 Len=476
898.883404,192.168.137.1,255.255.255.255,UDP,56,52225  >  3289 Len=14
2488.38071,192.168.137.1,255.255.255.255,UDP,56,49157  >  3289 Len=14
20.485352,81.131.67.131,218.86.72.220,UDP,61,41730  >  36389 Len=19
1.26737,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
50.734375,81.131.67.131,38.115.4.204,UDP,54,41730  >  21284 Len=12
21.079102,81.131.67.131,213.54.85.41,UDP,61,41730  >  6346 Len=19
37.798828,81.131.67.131,69.4.150.232,UDP,61,41730  >  6346 Len=19
1736.975491,192.168.137.1,255.255.255.255,UDP,56,56171  >  3289 Len=14
4.823458,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
